Date,Temperature (�,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction (deg),Rainfall (kg/m2),Snowfall (kg/m2),Snow depth (m),GHI,Previous1day GHI ,Previous week GHI,Previous month GHI,Year,WoY,MoY,DoM,DoW,Target
04/04/2021,14.433,75.32,1001.68,2.46,182.58,0.305677,0,1.00E-06,6113.433,6505.497,6651.613,5631.566,2021,14,4,4,7,4821.982
05/04/2021,15.563,70.3,1000.85,1.8,175.38,0.051972,0,0,4821.982,6113.433,6717.89,4555.96,2021,14,4,5,1,5418.759
06/04/2021,18.833,51.2,995.77,2.13,58.16,0,0,0,5418.759,4821.982,6739.872,4527.125,2021,14,4,6,2,6597.335
07/04/2021,19.443,54.7,993.45,0.75,116.98,0.024268,0,0,6597.335,5418.759,5184.283,5193.682,2021,14,4,7,3,6212.936
08/04/2021,17.253,66.93,993.96,1.69,200.05,0.017267,0,0,6212.936,6597.335,5488.967,4149.596,2021,14,4,8,4,5536.569
09/04/2021,15.323,69.8,991.35,1.57,213.14,0.854531,2.35E-04,2.00E-06,5536.569,6212.936,2616.167,4120.059,2021,15,4,9,5,2804.173
10/04/2021,11.363,70.76,989.26,1.82,25.56,15.937361,0.005127,9.48E-04,2804.173,5536.569,6505.497,4936.194,2021,15,4,10,6,6281.288
11/04/2021,11.673,53.77,995.75,1.22,333.02,1.034523,2.08E-04,7.66E-04,6281.288,2804.173,6113.433,6102.267,2021,15,4,11,7,4145.445
12/04/2021,11.063,54.76,999.77,0.64,326.09,0.006027,7.00E-06,2.52E-04,4145.445,6281.288,4821.982,5934.367,2021,15,4,12,1,7260.675
13/04/2021,12.833,53.3,1000.23,0.62,180.71,5.20E-05,0,4.30E-05,7260.675,4145.445,5418.759,4864.256,2021,15,4,13,2,6959.009
14/04/2021,14.573,62.97,1000.89,1.33,172.12,0.002114,0,0,6959.009,7260.675,6597.335,2670.81,2021,15,4,14,3,6848.811
15/04/2021,17.053,61.91,998.72,1.05,165.76,0.03458,0,0,6848.811,6959.009,6212.936,4212.434,2021,15,4,15,4,4460.425
16/04/2021,18.183,56.42,997.93,0.77,93.16,0.107115,0,0,4460.425,6848.811,5536.569,2580.002,2021,16,4,16,5,5838.062
17/04/2021,22.833,42.91,997.71,0.76,60.01,1.60E-05,0,0,5838.062,4460.425,2804.173,4819.4,2021,16,4,17,6,4013.498
18/04/2021,23.993,46.77,997.33,0.52,38.07,9.69E-04,0,0,4013.498,5838.062,6281.288,5945.855,2021,16,4,18,7,3269.969
19/04/2021,24.733,49.72,992.69,0.49,93.04,2.22E-04,0,0,3269.969,4013.498,4145.445,3990.544,2021,16,4,19,1,4799.782
20/04/2021,22.423,59.68,991.11,1.83,192.58,0.024116,0,0,4799.782,3269.969,7260.675,5890.381,2021,16,4,20,2,7595.823
21/04/2021,18.413,70.04,996.49,2.78,194.83,0.357682,0,0,7595.823,4799.782,6959.009,3674.091,2021,16,4,21,3,7337.606
22/04/2021,18.253,60.55,999.45,2.02,195.04,0.049623,0,0,7337.606,7595.823,6848.811,3339.02,2021,16,4,22,4,7806.517
23/04/2021,20.913,36.84,998.57,0.75,41.9,0,0,0,7806.517,7337.606,4460.425,3665.573,2021,17,4,23,5,7546.194
24/04/2021,24.633,32.94,992.37,1.66,53.09,0,0,0,7546.194,7806.517,5838.062,6470.678,2021,17,4,24,6,4680.528
25/04/2021,23.033,54.95,987.63,0.76,127.58,0.011108,0,0,4680.528,7546.194,4013.498,3441.466,2021,17,4,25,7,7455.039
26/04/2021,21.043,59.37,987.2,2.28,198.94,0.030814,0,0,7455.039,4680.528,3269.969,6262.362,2021,17,4,26,1,7711.16
27/04/2021,20.263,55.66,992.69,1.84,209.01,5.51E-04,0,0,7711.16,7455.039,4799.782,6651.613,2021,17,4,27,2,7080.911
28/04/2021,21.413,60.62,996.81,2.27,182.14,0.037549,0,0,7080.911,7711.16,7595.823,6717.89,2021,17,4,28,3,5525.802
29/04/2021,23.443,57.19,997.17,1.62,203.88,0.039747,0,0,5525.802,7080.911,7337.606,6739.872,2021,17,4,29,4,7364.196
30/04/2021,24.423,50.86,995.4,1.7,213.77,0.036952,0,0,7364.196,5525.802,7806.517,5184.283,2021,18,4,30,5,7875.527
01/05/2021,25.603,42.64,995.07,0.81,327.19,1.98E-04,0,0,7875.527,7364.196,7546.194,5488.967,2021,18,5,1,6,7366.635
02/05/2021,25.483,46.76,993.99,0.83,195.67,0.022819,0,0,7366.635,7875.527,4680.528,2616.167,2021,18,5,2,7,6500.243
03/05/2021,25.693,54.31,991.56,1.58,192.82,0.044934,0,0,6500.243,7366.635,7455.039,6505.497,2021,18,5,3,1,6484.107
04/05/2021,24.973,56.28,989.6,2.04,186.91,0.035993,0,0,6484.107,6500.243,7711.16,6113.433,2021,18,5,4,2,6933.898
05/05/2021,25.003,53.45,989.62,1.17,173.81,0.106171,0,0,6933.898,6484.107,7080.911,4821.982,2021,18,5,5,3,5974.937
06/05/2021,22.473,68.33,991.69,2.2,186.37,3.174988,0,0,5974.937,6933.898,5525.802,5418.759,2021,18,5,6,4,8109.751
07/05/2021,23.523,47.43,993.95,0.35,273.4,0.008789,0,0,8109.751,5974.937,7364.196,6597.335,2021,19,5,7,5,6089.782
08/05/2021,23.403,55.12,994.67,1.4,170.31,1.86E-04,0,0,6089.782,8109.751,7875.527,6212.936,2021,19,5,8,6,7390.169
09/05/2021,25.613,38.01,990.63,2.16,344.9,5.43E-04,0,0,7390.169,6089.782,7366.635,5536.569,2021,19,5,9,7,8656.849
10/05/2021,22.083,21.83,991.77,2.26,13.86,6.00E-06,0,0,8656.849,7390.169,6500.243,2804.173,2021,19,5,10,1,8537.193
11/05/2021,22.483,30.85,990.07,0.41,182.79,0,0,0,8537.193,8656.849,6484.107,6281.288,2021,19,5,11,2,8312.319
12/05/2021,23.323,41.75,990.61,1.61,192.99,0,0,0,8312.319,8537.193,6933.898,4145.445,2021,19,5,12,3,8143.266
13/05/2021,22.973,49.52,993.04,1.91,193.16,0,0,0,8143.266,8312.319,5974.937,7260.675,2021,19,5,13,4,8246.038
14/05/2021,23.143,50.56,994.66,2.18,189.11,0,0,0,8246.038,8143.266,8109.751,6959.009,2021,20,5,14,5,8249.379
15/05/2021,23.323,51.55,991.81,2.48,191.84,1.32E-04,0,0,8249.379,8246.038,6089.782,6848.811,2021,20,5,15,6,7205.827
16/05/2021,21.963,61.12,989.61,2.79,195.63,0.011622,0,0,7205.827,8249.379,7390.169,4460.425,2021,20,5,16,7,7968.014
17/05/2021,22.623,53.98,990.2,2.55,186.73,0.027991,0,0,7968.014,7205.827,8656.849,5838.062,2021,20,5,17,1,8199.414
18/05/2021,22.973,56.27,993.23,2.77,190.13,0,0,0,8199.414,7968.014,8537.193,4013.498,2021,20,5,18,2,8276.209
19/05/2021,25.103,50.87,993.23,1.72,189.89,3.40E-05,0,0,8276.209,8199.414,8312.319,3269.969,2021,20,5,19,3,8410.833
20/05/2021,25.863,46.89,991.76,1.78,191.95,0.00272,0,0,8410.833,8276.209,8143.266,4799.782,2021,20,5,20,4,8298.039
21/05/2021,25.183,43.49,990.11,2.38,202.16,0.003677,0,0,8298.039,8410.833,8246.038,7595.823,2021,21,5,21,5,8227.236
22/05/2021,23.633,44.86,989.73,1.71,259.44,0.255552,0,0,8227.236,8298.039,8249.379,7337.606,2021,21,5,22,6,8261.417
23/05/2021,24.353,35.7,991.13,3.32,350.23,0.00107,0,0,8261.417,8227.236,7205.827,7806.517,2021,21,5,23,7,8485.461
24/05/2021,26.833,32.75,992.23,2.18,7.57,1.10E-04,0,0,8485.461,8261.417,7968.014,7546.194,2021,21,5,24,1,8435.727
25/05/2021,27.713,31.97,992.14,0.26,21.11,0.008525,0,0,8435.727,8485.461,8199.414,4680.528,2021,21,5,25,2,8410.301
26/05/2021,27.633,38.41,990.77,1.98,181.35,0.004967,0,0,8410.301,8435.727,8276.209,7455.039,2021,21,5,26,3,8218.477
27/05/2021,26.613,46.49,990.12,2.57,188.62,0.018625,0,0,8218.477,8410.301,8410.833,7711.16,2021,21,5,27,4,8098.641
28/05/2021,25.353,57.51,989.68,3.41,192.9,0.290552,0,0,8098.641,8218.477,8298.039,7080.911,2021,22,5,28,5,7896.682
29/05/2021,24.723,61.2,990.94,3.79,188.62,0.807743,0,0,7896.682,8098.641,8227.236,5525.802,2021,22,5,29,6,8250.311
30/05/2021,25.253,54.51,994.35,2.27,194.47,0.141143,0,0,8250.311,7896.682,8261.417,7364.196,2021,22,5,30,7,8116.12
31/05/2021,26.283,46.06,989.87,2.73,195.7,0.013319,0,0,8116.12,8250.311,8485.461,7875.527,2021,22,5,31,1,8191.102
01/06/2021,24.753,57.02,989.51,4.94,195.87,0.549845,0,0,8191.102,8116.12,8435.727,7366.635,2021,22,6,1,2,7908.431
02/06/2021,23.933,53.98,993.28,3.72,195.8,0.413316,0,0,7908.431,8191.102,8410.301,6500.243,2021,22,6,2,3,8182.894
03/06/2021,24.013,48.14,995.33,2.11,188.56,0.059846,0,0,8182.894,7908.431,8218.477,6484.107,2021,22,6,3,4,8569.503
04/06/2021,25.733,32.77,994.65,1.21,224.76,0,0,0,8569.503,8182.894,8098.641,6933.898,2021,23,6,4,5,8597.693
05/06/2021,26.703,30.11,992.53,1.46,259.52,1.32E-04,0,0,8597.693,8569.503,7896.682,5974.937,2021,23,6,5,6,8764.103
06/06/2021,25.953,29.85,993.14,1.17,225.63,0,0,0,8764.103,8597.693,8250.311,8109.751,2021,23,6,6,7,8626.907
07/06/2021,26.373,37.56,993.86,2.43,183.06,2.00E-06,0,0,8626.907,8764.103,8116.12,6089.782,2021,23,6,7,1,8406.468
08/06/2021,27.093,42.16,992.1,3.11,195.67,0.034855,0,0,8406.468,8626.907,8191.102,7390.169,2021,23,6,8,2,8252.237
09/06/2021,26.443,50.63,990.38,3.14,192.65,0.158599,0,0,8252.237,8406.468,7908.431,8656.849,2021,23,6,9,3,7681.811
10/06/2021,26.013,53.34,989.17,3.1,196.95,0.376535,0,0,7681.811,8252.237,8182.894,8537.193,2021,23,6,10,4,7972.844
11/06/2021,25.613,56.75,991.1,3.4,200.16,0.749543,0,0,7972.844,7681.811,8569.503,8312.319,2021,24,6,11,5,8184.041
12/06/2021,26.413,52.99,991.96,3.74,199.14,0.497276,0,0,8184.041,7972.844,8597.693,8143.266,2021,24,6,12,6,8407.06
13/06/2021,26.863,50.16,991.24,2.63,193.71,0.128668,0,0,8407.06,8184.041,8764.103,8246.038,2021,24,6,13,7,8511.202
14/06/2021,25.593,55.63,990.14,3.52,199.65,0.089192,0,0,8511.202,8407.06,8626.907,8249.379,2021,24,6,14,1,8501.891
15/06/2021,25.313,55.39,990.83,3.42,201.21,0.091506,0,0,8501.891,8511.202,8406.468,7205.827,2021,24,6,15,2,8606.035
16/06/2021,24.563,51.85,990.88,4.36,203.92,0.005881,0,0,8606.035,8501.891,8252.237,7968.014,2021,24,6,16,3,8584.868
17/06/2021,25.713,43.19,994.25,2.39,198.89,4.00E-05,0,0,8584.868,8606.035,7681.811,8199.414,2021,24,6,17,4,8574.876
18/06/2021,27.733,39.73,992.09,2.57,203.69,0,0,0,8574.876,8584.868,7972.844,8276.209,2021,25,6,18,5,8517.104
19/06/2021,27.603,47.78,989.45,3.52,195.09,3.00E-06,0,0,8517.104,8574.876,8184.041,8410.833,2021,25,6,19,6,8504.55
20/06/2021,26.973,51.16,989.93,3.76,195.94,0.023278,0,0,8504.55,8517.104,8407.06,8298.039,2021,25,6,20,7,8381.286
21/06/2021,26.063,56.6,991.87,3.1,198.39,0.33874,0,0,8381.286,8504.55,8511.202,8227.236,2021,25,6,21,1,8268.976
22/06/2021,27.103,53.75,992.4,3.36,194.84,0.156351,0,0,8268.976,8381.286,8501.891,8261.417,2021,25,6,22,2,8212.647
23/06/2021,28.073,51.07,992.17,3.23,193.65,0.260832,0,0,8212.647,8268.976,8606.035,8485.461,2021,25,6,23,3,8384.477
24/06/2021,29.533,45.99,990.31,2.87,194.75,0.052569,0,0,8384.477,8212.647,8584.868,8435.727,2021,25,6,24,4,8147.591
25/06/2021,30.653,42.8,988.38,2.12,198.91,0.157253,0,0,8147.591,8384.477,8574.876,8410.301,2021,26,6,25,5,8405.306
26/06/2021,32.023,35.51,986.21,1.28,225.94,0.001805,0,0,8405.306,8147.591,8517.104,8218.477,2021,26,6,26,6,8368.497
27/06/2021,32.863,34.04,987.16,1.03,211.67,0.002378,0,0,8368.497,8405.306,8504.55,8098.641,2021,26,6,27,7,8374.133
28/06/2021,33.603,33.43,987.61,1.78,201.57,0.004921,0,0,8374.133,8368.497,8381.286,7896.682,2021,26,6,28,1,8532.456
29/06/2021,33.623,30.26,987.54,0.94,225.01,1.70E-04,0,0,8532.456,8374.133,8268.976,8250.311,2021,26,6,29,2,8536.665
30/06/2021,33.703,29.98,988.42,1.57,196.7,1.22E-04,0,0,8536.665,8532.456,8212.647,8116.12,2021,26,6,30,3,8446.578
01/07/2021,33.433,33.2,987.98,2.27,198.41,0.01982,0,0,8446.578,8536.665,8384.477,8191.102,2021,26,7,1,4,8366.039
02/07/2021,32.293,38.6,987.46,2.78,190.46,0.036309,0,0,8366.039,8446.578,8147.591,7908.431,2021,27,7,2,5,8337.812
03/07/2021,30.043,54.4,985.06,3.74,196.4,0.230304,0,0,8337.812,8366.039,8405.306,8182.894,2021,27,7,3,6,7736.367
04/07/2021,29.433,50.28,985.23,3.02,208.83,0.784684,0,0,7736.367,8337.812,8368.497,8569.503,2021,27,7,4,7,8467.464
05/07/2021,29.693,42.23,986.4,2.49,199.73,0.129275,0,0,8467.464,7736.367,8374.133,8597.693,2021,27,7,5,1,7855.481
06/07/2021,29.873,46.97,986.07,3.15,199.7,0.745323,0,0,7855.481,8467.464,8532.456,8764.103,2021,27,7,6,2,8298.074
07/07/2021,31.253,39.99,987.83,2.32,198.82,0.16369,0,0,8298.074,7855.481,8536.665,8626.907,2021,27,7,7,3,8278.876
08/07/2021,32.333,40.99,988.49,2.47,187.68,0.010872,0,0,8278.876,8298.074,8446.578,8406.468,2021,27,7,8,4,7737.074
09/07/2021,32.993,40.87,986.04,2.24,198.92,0.101346,0,0,7737.074,8278.876,8366.039,8252.237,2021,28,7,9,5,8426.415
10/07/2021,33.143,34.66,983.53,1.52,212.79,0.033588,0,0,8426.415,7737.074,8337.812,7681.811,2021,28,7,10,6,8374.548
11/07/2021,32.603,37.51,984.97,2.18,204.55,0.019236,0,0,8374.548,8426.415,7736.367,7972.844,2021,28,7,11,7,8353.777
12/07/2021,32.393,39.97,986.87,2.42,195.53,0.014636,0,0,8353.777,8374.548,8467.464,8184.041,2021,28,7,12,1,8298.383
13/07/2021,33.363,36.75,985.5,2.49,195.44,0.01667,0,0,8298.383,8353.777,7855.481,8407.06,2021,28,7,13,2,8292.131
14/07/2021,33.523,36.53,984.14,1.55,200.55,0.028293,0,0,8292.131,8298.383,8298.074,8511.202,2021,28,7,14,3,8413.08
15/07/2021,34.303,25.15,982.68,3.02,355.29,0,0,0,8413.08,8292.131,8278.876,8501.891,2021,28,7,15,4,8286.415
16/07/2021,32.923,37.13,984.49,1.3,189.57,1.00E-06,0,0,8286.415,8413.08,7737.074,8606.035,2021,29,7,16,5,8001.15
17/07/2021,32.793,42.23,984.88,2.75,194.19,0.007782,0,0,8001.15,8286.415,8426.415,8584.868,2021,29,7,17,6,8197.269
18/07/2021,32.753,41.88,985.72,2.44,200.55,0.008525,0,0,8197.269,8001.15,8374.548,8574.876,2021,29,7,18,7,8419.624
19/07/2021,31.693,42.51,988.13,2.6,199.84,0.041217,0,0,8419.624,8197.269,8353.777,8517.104,2021,29,7,19,1,8258.808
20/07/2021,30.733,44.92,988.23,3.73,200.23,0,0,0,8258.808,8419.624,8298.383,8504.55,2021,29,7,20,2,8150.693
21/07/2021,30.943,50.56,985.8,4.66,191.99,0.004416,0,0,8150.693,8258.808,8292.131,8381.286,2021,29,7,21,3,7859.389
22/07/2021,31.833,49.35,984.23,3.95,196.33,0.069814,0,0,7859.389,8150.693,8413.08,8268.976,2021,29,7,22,4,7924.172
23/07/2021,32.193,41.92,983.49,2.18,204.47,0.238273,0,0,7924.172,7859.389,8286.415,8212.647,2021,30,7,23,5,8257.057
24/07/2021,31.973,35.5,984.63,1.34,203.76,0.128832,0,0,8257.057,7924.172,8001.15,8384.477,2021,30,7,24,6,7981.984
25/07/2021,31.793,44.43,987.52,2.18,189.64,0.181048,0,0,7981.984,8257.057,8197.269,8147.591,2021,30,7,25,7,7987.834
26/07/2021,32.353,40.51,989.3,2.44,195.05,0.008304,0,0,7987.834,7981.984,8419.624,8405.306,2021,30,7,26,1,8109.776
27/07/2021,34.633,26.62,988.37,2.59,351.03,2.30E-05,0,0,8109.776,7987.834,8258.808,8368.497,2021,30,7,27,2,8154.976
28/07/2021,34.403,18.62,986.08,7.31,5.02,6.00E-06,0,0,8154.976,8109.776,8150.693,8374.133,2021,30,7,28,3,7979.008
29/07/2021,33.683,24.8,983.8,1.97,345.13,3.60E-04,0,0,7979.008,8154.976,7859.389,8532.456,2021,30,7,29,4,8124.381
30/07/2021,33.123,30.64,983.67,0.79,213.31,0,0,0,8124.381,7979.008,7924.172,8536.665,2021,31,7,30,5,8170.496
31/07/2021,33.783,31.4,983.68,1.15,208.73,0.001587,0,0,8170.496,8124.381,8257.057,8446.578,2021,31,7,31,6,8322.83
01/08/2021,34.533,22.27,984.45,0.88,256.08,0,0,0,8322.83,8170.496,7981.984,8366.039,2021,31,8,1,7,8139.079
02/08/2021,34.423,24.93,984.86,1.28,225.52,0,0,0,8139.079,8322.83,7987.834,8337.812,2021,31,8,2,1,8070.021
03/08/2021,35.273,25.93,986.63,1.16,230.42,0,0,0,8070.021,8139.079,8109.776,7736.367,2021,31,8,3,2,8033.866
04/08/2021,35.433,28.61,988.28,1.53,194.66,0.004799,0,0,8033.866,8070.021,8154.976,8467.464,2021,31,8,4,3,7936.302
05/08/2021,34.153,31.74,986.84,1.82,193.06,0.019897,0,0,7936.302,8033.866,7979.008,7855.481,2021,31,8,5,4,7372.528
06/08/2021,33.573,40.06,984.09,2.63,189,0.18717,0,0,7372.528,7936.302,8124.381,8298.074,2021,32,8,6,5,6513.592
07/08/2021,31.093,50.78,984.56,2.16,186.3,0.926563,0,0,6513.592,7372.528,8170.496,8278.876,2021,32,8,7,6,7196.325
08/08/2021,30.403,44.66,987.03,1.35,237.64,0.071605,0,0,7196.325,6513.592,8322.83,7737.074,2021,32,8,8,7,7216.512
09/08/2021,31.123,44,989.2,1.17,265.59,0.198408,0,0,7216.512,7196.325,8139.079,8426.415,2021,32,8,9,1,7373.935
10/08/2021,31.733,36.55,987.24,2.34,327.59,0.009465,0,0,7373.935,7216.512,8070.021,8374.548,2021,32,8,10,2,7424.213
11/08/2021,32.533,32.06,986.6,2.98,342.94,5.75E-04,0,0,7424.213,7373.935,8033.866,8353.777,2021,32,8,11,3,7578.77
12/08/2021,32.863,33.65,988.13,0.77,325.66,6.97E-04,0,0,7578.77,7424.213,7936.302,8298.383,2021,32,8,12,4,7193.961
13/08/2021,32.543,34.77,989.55,0.62,274.18,0.021187,0,0,7193.961,7578.77,7372.528,8292.131,2021,33,8,13,5,7514.163
14/08/2021,32.293,31.63,988.54,0.99,315.21,2.95E-04,0,0,7514.163,7193.961,6513.592,8413.08,2021,33,8,14,6,7663.084
15/08/2021,31.373,30.34,987.85,0.67,263.65,3.45E-04,0,0,7663.084,7514.163,7196.325,8286.415,2021,33,8,15,7,7842.26
16/08/2021,31.503,26.94,988.32,1.13,270.3,0,0,0,7842.26,7663.084,7216.512,8001.15,2021,33,8,16,1,7701.624
17/08/2021,31.583,31.71,987.74,1.57,201.41,0,0,0,7701.624,7842.26,7373.935,8197.269,2021,33,8,17,2,7545.939
18/08/2021,31.273,38.96,985.49,2.38,189.71,5.67E-04,0,0,7545.939,7701.624,7424.213,8419.624,2021,33,8,18,3,7335.257
19/08/2021,31.243,40.93,984.39,2.34,195.39,0.005971,0,0,7335.257,7545.939,7578.77,8258.808,2021,33,8,19,4,7440.221
20/08/2021,32.403,33.61,986.71,1.07,200.3,0.001596,0,0,7440.221,7335.257,7193.961,8150.693,2021,34,8,20,5,7486.498
21/08/2021,33.443,27.34,987.53,0.48,203.8,0,0,0,7486.498,7440.221,7514.163,7859.389,2021,34,8,21,6,7336.45
22/08/2021,32.753,30.88,987.57,1.27,185.58,7.56E-04,0,0,7336.45,7486.498,7663.084,7924.172,2021,34,8,22,7,7146.911
23/08/2021,32.433,37.64,986.71,1.48,194.48,0.015193,0,0,7146.911,7336.45,7842.26,8257.057,2021,34,8,23,1,6999.271
24/08/2021,31.903,42.49,987.99,2.16,210.25,0.034918,0,0,6999.271,7146.911,7701.624,7981.984,2021,34,8,24,2,6963.207
25/08/2021,31.683,43.42,989.48,2.43,195.47,0.030537,0,0,6963.207,6999.271,7545.939,7987.834,2021,34,8,25,3,7063.25
26/08/2021,31.913,39.03,989.48,1.82,183.38,0.012385,0,0,7063.25,6963.207,7335.257,8109.776,2021,34,8,26,4,7080.734
27/08/2021,32.193,39.45,989.98,1.92,189.9,1.23E-04,0,0,7080.734,7063.25,7440.221,8154.976,2021,35,8,27,5,7006.257
28/08/2021,31.373,43.12,988.49,2.31,195.25,0.013423,0,0,7006.257,7080.734,7486.498,7979.008,2021,35,8,28,6,7024.497
29/08/2021,29.443,51.06,987.51,2.46,196.72,1.00E-05,0,0,7024.497,7006.257,7336.45,8124.381,2021,35,8,29,7,6924.26
30/08/2021,29.473,53.8,989.23,2.86,191.86,1.62E-04,0,0,6924.26,7024.497,7146.911,8170.496,2021,35,8,30,1,6786.05
31/08/2021,29.693,55.43,990.55,3.06,197.43,1.55E-04,0,0,6786.05,6924.26,6999.271,8322.83,2021,35,8,31,2,6805.149
01/09/2021,29.593,53.15,989.54,3.22,194.36,0.00234,0,0,6805.149,6786.05,6963.207,8139.079,2021,35,9,1,3,6469.664
02/09/2021,30.193,47.59,987.78,2.37,211.82,0.188935,0,0,6469.664,6805.149,7063.25,8070.021,2021,35,9,2,4,7089.859
03/09/2021,30.293,21.73,989.14,3.6,6.55,2.80E-05,0,0,7089.859,6469.664,7080.734,8033.866,2021,36,9,3,5,7035.482
04/09/2021,28.773,26.63,989.08,0.56,236.37,0,0,0,7035.482,7089.859,7006.257,7936.302,2021,36,9,4,6,6979.676
05/09/2021,29.023,29.57,989.16,1.34,195.72,5.20E-05,0,0,6979.676,7035.482,7024.497,7372.528,2021,36,9,5,7,6754.549
06/09/2021,29.093,40.79,990.66,1.72,184.41,0.008712,0,0,6754.549,6979.676,6924.26,6513.592,2021,36,9,6,1,6690.537
07/09/2021,29.153,42.42,993.2,1.68,192.88,0.017485,0,0,6690.537,6754.549,6786.05,7196.325,2021,36,9,7,2,6558.536
08/09/2021,29.383,47.76,993.34,2.36,194.19,0.034828,0,0,6558.536,6690.537,6805.149,7216.512,2021,36,9,8,3,6544.487
09/09/2021,29.523,48.83,991.5,2.73,203.29,0.037731,0,0,6544.487,6558.536,6469.664,7373.935,2021,36,9,9,4,6493.164
10/09/2021,28.433,56.5,990.97,3.85,206.05,0.281543,0,0,6493.164,6544.487,7089.859,7424.213,2021,37,9,10,5,6234.692
11/09/2021,28.133,50.72,989.76,2.89,203.69,0.496641,0,0,6234.692,6493.164,7035.482,7578.77,2021,37,9,11,6,6394.127
12/09/2021,28.433,46.53,989.2,2.54,208.31,0.391787,0,0,6394.127,6234.692,6979.676,7193.961,2021,37,9,12,7,6265.912
13/09/2021,27.553,53.63,989.31,3.16,198.8,0.397851,0,0,6265.912,6394.127,6754.549,7514.163,2021,37,9,13,1,6148.731
14/09/2021,27.113,56.24,990.48,2.73,201.38,0.13489,0,0,6148.731,6265.912,6690.537,7663.084,2021,37,9,14,2,5969.609
15/09/2021,26.123,60.61,991.4,2.69,197.85,1.882915,0,0,5969.609,6148.731,6558.536,7842.26,2021,37,9,15,3,5314.227
16/09/2021,25.323,59.83,991.54,1.39,210.84,1.288334,0,0,5314.227,5969.609,6544.487,7701.624,2021,37,9,16,4,6246.429
17/09/2021,25.593,46.98,991.11,1.17,332.97,0.029512,0,0,6246.429,5314.227,6493.164,7545.939,2021,38,9,17,5,6316.103
18/09/2021,25.753,40.18,992.86,0.34,294.67,0,0,0,6316.103,6246.429,6234.692,7335.257,2021,38,9,18,6,5983.323
19/09/2021,27.063,48.87,994.04,1.57,185.75,0.072209,0,0,5983.323,6316.103,6394.127,7440.221,2021,38,9,19,7,5996.121
20/09/2021,28.493,46.55,994.66,1.03,230.45,0.176092,0,0,5996.121,5983.323,6265.912,7486.498,2021,38,9,20,1,5902.271
21/09/2021,28.283,49.51,993.3,1.6,189.86,0.177868,0,0,5902.271,5996.121,6148.731,7336.45,2021,38,9,21,2,5445.432
22/09/2021,27.173,53.97,987.99,1.01,222.06,0.973023,0,0,5445.432,5902.271,5969.609,7146.911,2021,38,9,22,3,5418.326
23/09/2021,24.793,49.57,985.77,1.41,327.45,0.794862,0,0,5418.326,5445.432,5314.227,6999.271,2021,38,9,23,4,6168.521
24/09/2021,22.023,35.15,991.87,4.04,356.11,0.001961,0,0,6168.521,5418.326,6246.429,6963.207,2021,39,9,24,5,6044.484
25/09/2021,22.813,37.07,996.93,0.77,7.15,0,0,0,6044.484,6168.521,6316.103,7063.25,2021,39,9,25,6,6000.251
26/09/2021,24.273,35.84,996.89,0.91,34,0,0,0,6000.251,6044.484,5983.323,7080.734,2021,39,9,26,7,5951.369
27/09/2021,25.783,34.53,990.76,0.52,222.43,1.30E-05,0,0,5951.369,6000.251,5996.121,7006.257,2021,39,9,27,1,5820.92
28/09/2021,25.893,43.44,990.96,0.73,209.73,0.068006,0,0,5820.92,5951.369,5902.271,7024.497,2021,39,9,28,2,5623.264
29/09/2021,25.823,44.97,991.45,0.88,223.8,0.196937,0,0,5623.264,5820.92,5445.432,6924.26,2021,39,9,29,3,5000.88
30/09/2021,25.223,41.53,991.91,0.83,311.62,0.111795,0,0,5000.88,5623.264,5418.326,6786.05,2021,39,9,30,4,5576.26
01/10/2021,25.273,31.73,992.52,1.99,1.49,0,0,0,5576.26,5000.88,6168.521,6805.149,2021,40,10,1,5,5521.702
02/10/2021,26.863,28.87,991.06,1.46,339.4,0,0,0,5521.702,5576.26,6044.484,6469.664,2021,40,10,2,6,5495.757
03/10/2021,25.663,27.63,991.92,2.9,320.39,1.00E-06,0,0,5495.757,5521.702,6000.251,7089.859,2021,40,10,3,7,5722.458
04/10/2021,22.903,28.32,994.72,1.33,356.81,2.29E-04,0,0,5722.458,5495.757,5951.369,7035.482,2021,40,10,4,1,5615.608
05/10/2021,22.553,26.74,993.7,2.27,352.15,3.00E-06,0,0,5615.608,5722.458,5820.92,6979.676,2021,40,10,5,2,5630.875
06/10/2021,21.703,25.91,994.98,2.03,17.76,8.00E-06,0,0,5630.875,5615.608,5623.264,6754.549,2021,40,10,6,3,5502.02
07/10/2021,22.513,26.57,996.06,0.99,48.08,0,0,0,5502.02,5630.875,5000.88,6690.537,2021,40,10,7,4,5474.952
08/10/2021,24.483,19.41,995.56,1.33,44.09,0,0,0,5474.952,5502.02,5576.26,6558.536,2021,41,10,8,5,5363.364
09/10/2021,25.773,21.55,996.12,0.76,51.76,0,0,0,5363.364,5474.952,5521.702,6544.487,2021,41,10,9,6,5149.185
10/10/2021,26.453,24.19,996.38,0.18,180.57,0,0,0,5149.185,5363.364,5495.757,6493.164,2021,41,10,10,7,4956.417
11/10/2021,25.953,29.74,993.63,0.6,179.12,0,0,0,4956.417,5149.185,5722.458,6234.692,2021,41,10,11,1,4892.316
12/10/2021,24.393,44.39,991,1.2,195.03,0.017819,0,0,4892.316,4956.417,5615.608,6394.127,2021,41,10,12,2,4401.266
